instr,side,entry_date,exit_date,entry_close,exit_close,pnl_pct,duration_days,exit_reason
NATGAS,short,2012-08-10,2012-09-04,2.770000,2.854000,-0.030325,25,reversion
NATGAS,long,2012-09-11,2012-10-25,2.992000,3.434000,0.147727,44,reversion
NATGAS,long,2012-10-31,2012-11-28,3.692000,3.696000,0.001083,28,reversion
NATGAS,short,2012-12-10,2012-12-28,3.460000,3.469000,-0.002601,18,reversion
NATGAS,short,2013-01-02,2013-01-14,3.233000,3.373000,-0.043303,12,reversion
NATGAS,long,2013-01-17,2013-01-28,3.494000,3.289000,-0.058672,11,reversion
NATGAS,short,2013-02-14,2013-02-25,3.163000,3.414000,-0.079355,11,stop
NATGAS,long,2013-02-26,2013-05-02,3.427000,4.025000,0.174497,65,reversion
NATGAS,short,2013-05-06,2013-05-20,4.011000,4.090000,-0.019696,14,reversion
NATGAS,short,2013-06-06,2013-07-08,3.827000,3.741000,0.022472,32,reversion
NATGAS,short,2013-07-26,2013-08-15,3.555000,3.419000,0.038256,20,reversion
NATGAS,long,2013-08-28,2013-09-24,3.566000,3.492000,-0.020752,27,reversion
NATGAS,long,2013-10-11,2013-10-22,3.776000,3.581000,-0.051642,11,stop
NATGAS,short,2013-10-29,2013-11-15,3.497000,3.660000,-0.046611,17,reversion
NATGAS,long,2013-11-22,2013-12-31,3.768000,4.230000,0.122612,39,reversion
NATGAS,short,2014-01-08,2014-01-14,4.216000,4.369000,-0.036290,6,reversion
NATGAS,long,2014-01-22,2014-02-07,4.689000,4.775000,0.018341,16,reversion
NATGAS,long,2014-02-19,2014-02-25,6.149000,5.096000,-0.171247,6,stop
NATGAS,short,2014-02-27,2014-03-27,4.511000,4.584000,-0.016183,28,reversion
NATGAS,long,2014-04-09,2014-05-08,4.586000,4.572000,-0.003053,29,reversion
NATGAS,short,2014-05-12,2014-05-28,4.434000,4.619000,-0.041723,16,reversion
NATGAS,long,2014-06-05,2014-06-11,4.701000,4.508000,-0.041055,6,reversion
NATGAS,long,2014-06-12,2014-06-20,4.762000,4.531000,-0.048509,8,stop
NATGAS,short,2014-06-26,2014-08-05,4.400000,3.897000,0.114318,40,reversion
NATGAS,long,2014-08-28,2014-09-04,4.044000,3.819000,-0.055638,7,stop
NATGAS,long,2014-09-29,2014-10-02,4.154000,3.932000,-0.053442,3,stop
NATGAS,short,2014-10-15,2014-10-30,3.800000,3.827000,-0.007105,15,reversion
NATGAS,long,2014-11-03,2014-12-01,4.046000,4.007000,-0.009639,28,reversion
NATGAS,short,2014-12-02,2015-01-14,3.874000,3.233000,0.165462,43,reversion
NATGAS,short,2015-01-29,2015-02-13,2.719000,2.804000,-0.031261,15,reversion
NATGAS,short,2015-03-26,2015-04-30,2.672000,2.751000,-0.029566,35,reversion
NATGAS,long,2015-05-01,2015-05-26,2.776000,2.822000,0.016571,25,reversion
NATGAS,short,2015-05-28,2015-06-09,2.706000,2.846000,-0.051737,12,reversion
NATGAS,short,2015-07-07,2015-07-13,2.716000,2.864000,-0.054492,6,reversion
NATGAS,long,2015-07-15,2015-07-30,2.918000,2.768000,-0.051405,15,reversion
NATGAS,long,2015-08-12,2015-08-17,2.931000,2.728000,-0.069260,5,stop
NATGAS,short,2015-08-18,2015-09-14,2.704000,2.758000,-0.019970,27,reversion
NATGAS,short,2015-09-18,2015-11-06,2.605000,2.371000,0.089827,49,reversion
NATGAS,short,2015-12-07,2015-12-24,2.067000,2.029000,0.018384,17,reversion
NATGAS,long,2015-12-29,2016-01-14,2.372000,2.139000,-0.098229,16,stop
NATGAS,short,2016-02-02,2016-03-11,2.025000,1.822000,0.100247,38,reversion
NATGAS,long,2016-03-17,2016-04-15,1.936000,1.902000,-0.017562,29,reversion
NATGAS,long,2016-04-19,2016-05-16,2.088000,2.029000,-0.028257,27,reversion
NATGAS,short,2016-05-24,2016-05-27,1.980000,2.169000,-0.095454,3,stop
NATGAS,long,2016-05-31,2016-07-11,2.288000,2.702000,0.180944,41,reversion
NATGAS,short,2016-07-20,2016-07-28,2.658000,2.873000,-0.080888,8,reversion
NATGAS,short,2016-08-09,2016-08-23,2.615000,2.761000,-0.055832,14,reversion
NATGAS,long,2016-08-31,2016-09-06,2.887000,2.717000,-0.058885,6,reversion
NATGAS,long,2016-09-12,2016-09-30,2.915000,2.906000,-0.003088,18,reversion
NATGAS,long,2016-10-07,2016-10-21,3.193000,2.993000,-0.062637,14,stop
NATGAS,short,2016-10-24,2016-10-28,2.831000,3.105000,-0.096786,4,stop
NATGAS,short,2016-11-08,2016-11-18,2.633000,2.843000,-0.079757,10,reversion
NATGAS,long,2016-11-28,2016-12-15,3.232000,3.434000,0.062500,17,reversion
NATGAS,long,2016-12-27,2017-01-03,3.761000,3.327000,-0.115395,7,stop
NATGAS,short,2017-01-09,2017-03-06,3.103000,2.901000,0.065098,56,reversion
NATGAS,long,2017-03-13,2017-04-18,3.043000,3.145000,0.033520,36,reversion
NATGAS,short,2017-04-25,2017-04-27,3.043000,3.239000,-0.064410,2,stop
NATGAS,long,2017-05-10,2017-05-30,3.292000,3.145000,-0.044654,20,reversion
NATGAS,short,2017-05-31,2017-06-15,3.071000,3.056000,0.004884,15,reversion
NATGAS,short,2017-06-19,2017-06-28,2.894000,3.067000,-0.059779,9,reversion
NATGAS,short,2017-07-05,2017-07-11,2.840000,3.047000,-0.072887,6,stop
NATGAS,long,2017-07-18,2017-07-24,3.088000,2.899000,-0.061205,6,stop
NATGAS,short,2017-07-31,2017-08-10,2.794000,2.985000,-0.068361,10,stop
NATGAS,long,2017-08-31,2017-09-08,3.040000,2.890000,-0.049342,8,reversion
NATGAS,long,2017-09-18,2017-09-21,3.146000,2.946000,-0.063573,3,stop
NATGAS,short,2017-10-06,2017-11-06,2.863000,3.134000,-0.094656,31,stop
NATGAS,long,2017-11-07,2017-11-20,3.152000,3.047000,-0.033312,13,reversion
NATGAS,short,2017-12-07,2017-12-28,2.763000,2.914000,-0.054651,21,reversion
NATGAS,long,2018-01-02,2018-01-05,3.056000,2.795000,-0.085406,3,stop
NATGAS,long,2018-01-11,2018-01-31,3.084000,2.995000,-0.028859,20,reversion
NATGAS,short,2018-02-05,2018-02-27,2.747000,2.683000,0.023298,22,reversion
NATGAS,long,2018-03-07,2018-03-15,2.777000,2.681000,-0.034570,8,reversion
NATGAS,short,2018-03-22,2018-03-29,2.617000,2.733000,-0.044326,7,reversion
NATGAS,long,2018-04-13,2018-05-04,2.735000,2.711000,-0.008775,21,reversion
NATGAS,long,2018-05-14,2018-07-02,2.842000,2.862000,0.007037,49,reversion
NATGAS,short,2018-07-05,2018-07-27,2.837000,2.822000,0.005287,22,reversion
NATGAS,long,2018-08-06,2018-08-27,2.860000,2.876000,0.005594,21,reversion
NATGAS,short,2018-09-04,2018-09-18,2.823000,2.933000,-0.038966,14,stop
NATGAS,long,2018-09-20,2018-10-22,2.976000,3.138000,0.054435,32,reversion
NATGAS,long,2018-11-05,2018-12-12,3.567000,4.136000,0.159518,37,reversion
NATGAS,short,2018-12-14,2019-01-14,3.827000,3.591000,0.061667,31,reversion
NATGAS,short,2019-01-28,2019-02-21,2.911000,2.697000,0.073514,24,reversion
NATGAS,long,2019-03-01,2019-03-11,2.859000,2.772000,-0.030430,10,reversion
NATGAS,short,2019-03-26,2019-04-29,2.740000,2.593000,0.053650,34,reversion
NATGAS,long,2019-05-13,2019-05-22,2.621000,2.543000,-0.029760,9,reversion
NATGAS,short,2019-05-31,2019-07-05,2.454000,2.418000,0.014670,35,reversion
NATGAS,long,2019-07-09,2019-07-18,2.425000,2.287000,-0.056907,9,reversion
NATGAS,short,2019-07-24,2019-08-15,2.220000,2.232000,-0.005405,22,reversion
NATGAS,long,2019-08-28,2019-09-23,2.251000,2.527000,0.122612,26,reversion
NATGAS,short,2019-10-01,2019-10-28,2.283000,2.446000,-0.071397,27,reversion
NATGAS,long,2019-10-29,2019-11-13,2.597000,2.600000,0.001155,15,reversion
NATGAS,short,2019-11-26,2020-01-10,2.470000,2.202000,0.108502,45,reversion
NATGAS,short,2020-01-15,2020-02-18,2.120000,1.981000,0.065566,34,reversion
NATGAS,short,2020-02-27,2020-03-10,1.752000,1.936000,-0.105023,12,stop
NATGAS,short,2020-03-18,2020-04-06,1.604000,1.731000,-0.079177,19,reversion
NATGAS,long,2020-04-20,2020-05-12,1.924000,1.720000,-0.106029,22,reversion
NATGAS,short,2020-06-15,2020-06-29,1.669000,1.709000,-0.023966,14,reversion
NATGAS,long,2020-07-06,2020-07-16,1.830000,1.723000,-0.058470,10,reversion
NATGAS,long,2020-08-03,2020-09-08,2.101000,2.400000,0.142313,36,reversion
NATGAS,short,2020-09-11,2020-09-29,2.269000,2.561000,-0.128691,18,reversion
NATGAS,long,2020-10-05,2020-11-05,2.615000,2.942000,0.125048,31,reversion
NATGAS,short,2020-11-16,2020-12-18,2.697000,2.700000,-0.001112,32,reversion
NATGAS,short,2020-12-28,2021-01-05,2.305000,2.702000,-0.172234,8,stop
NATGAS,long,2021-01-27,2021-02-24,2.760000,2.854000,0.034058,28,reversion
NATGAS,short,2021-03-04,2021-03-29,2.746000,2.586000,0.058267,25,reversion
NATGAS,short,2021-04-06,2021-04-15,2.456000,2.658000,-0.082248,9,stop
NATGAS,long,2021-04-16,2021-05-20,2.680000,2.925000,0.091418,34,reversion
NATGAS,long,2021-06-08,2021-08-13,3.128000,3.861000,0.234335,66,reversion
NATGAS,short,2021-08-17,2021-08-26,3.837000,4.184000,-0.090435,9,stop
NATGAS,long,2021-08-27,2021-10-11,4.370000,5.345000,0.223112,45,reversion
NATGAS,short,2021-11-09,2021-11-26,4.979000,5.447000,-0.093995,17,reversion
NATGAS,short,2021-11-30,2021-12-22,4.567000,3.976000,0.129407,22,reversion
NATGAS,short,2021-12-30,2022-01-10,3.561000,4.079000,-0.145465,11,reversion
NATGAS,long,2022-01-11,2022-01-20,4.249000,3.802000,-0.105201,9,reversion
NATGAS,long,2022-01-27,2022-01-28,6.265000,4.639000,-0.259537,1,stop
NATGAS,long,2022-03-04,2022-06-14,5.016000,7.189000,0.433214,102,reversion
NATGAS,short,2022-06-17,2022-07-13,6.944000,6.689000,0.036722,26,reversion
NATGAS,long,2022-07-15,2022-08-08,7.016000,7.589000,0.081671,24,reversion
NATGAS,long,2022-08-16,2022-08-30,9.329000,9.042000,-0.030764,14,reversion
NATGAS,short,2022-09-07,2022-09-14,7.842000,9.114000,-0.162204,7,stop
NATGAS,short,2022-09-16,2022-10-31,7.764000,6.355000,0.181479,45,reversion
NATGAS,long,2022-11-07,2022-11-09,6.944000,5.865000,-0.155386,2,stop
NATGAS,long,2022-11-23,2022-12-02,7.308000,6.281000,-0.140531,9,reversion
NATGAS,short,2022-12-05,2022-12-13,5.577000,6.935000,-0.243500,8,stop
NATGAS,short,2022-12-20,2023-02-27,5.326000,2.731000,0.487232,69,reversion
NATGAS,long,2023-02-28,2023-03-10,2.747000,2.430000,-0.115399,10,reversion
NATGAS,short,2023-03-22,2023-04-17,2.171000,2.275000,-0.047904,26,reversion
NATGAS,long,2023-04-18,2023-05-04,2.366000,2.101000,-0.112003,16,reversion
NATGAS,long,2023-05-18,2023-05-26,2.592000,2.181000,-0.158565,8,stop
NATGAS,long,2023-06-16,2023-07-07,2.632000,2.582000,-0.018997,21,reversion
NATGAS,short,2023-07-27,2023-08-08,2.492000,2.777000,-0.114366,12,stop
NATGAS,long,2023-08-09,2023-08-15,2.959000,2.659000,-0.101386,6,stop
NATGAS,long,2023-09-19,2023-10-19,2.848000,2.957000,0.038272,30,reversion
NATGAS,long,2023-10-31,2023-11-07,3.575000,3.140000,-0.121678,7,stop
NATGAS,short,2023-11-20,2023-12-22,2.882000,2.610000,0.094379,32,reversion
NATGAS,long,2024-01-03,2024-01-18,2.668000,2.697000,0.010870,15,reversion
NATGAS,short,2024-01-22,2024-02-28,2.419000,1.885000,0.220752,37,reversion
NATGAS,short,2024-03-26,2024-03-28,1.575000,1.763000,-0.119365,2,reversion
NATGAS,long,2024-04-09,2024-04-15,1.872000,1.691000,-0.096688,6,reversion
NATGAS,short,2024-04-24,2024-04-29,1.653000,2.030000,-0.228070,5,stop
NATGAS,long,2024-05-02,2024-06-20,2.035000,2.741000,0.346929,49,reversion
NATGAS,short,2024-07-01,2024-08-08,2.478000,2.127000,0.141646,38,reversion
NATGAS,short,2024-08-27,2024-08-29,1.904000,2.137000,-0.122374,2,stop
NATGAS,long,2024-09-05,2024-10-11,2.254000,2.632000,0.167702,36,reversion
NATGAS,short,2024-10-17,2024-10-30,2.347000,2.845000,-0.212186,13,stop
SOYBEAN,short,2010-02-01,2010-02-10,909.750000,937.500000,-0.030503,9,reversion
SOYBEAN,long,2010-02-16,2010-02-25,965.500000,941.500000,-0.024858,9,reversion
SOYBEAN,short,2010-03-11,2010-03-17,925.500000,959.000000,-0.036197,6,reversion
SOYBEAN,long,2010-03-19,2010-03-31,961.750000,941.000000,-0.021575,12,reversion
SOYBEAN,long,2010-04-15,2010-05-03,984.000000,975.750000,-0.008384,18,reversion
SOYBEAN,short,2010-05-06,2010-06-03,945.500000,955.000000,-0.010048,28,reversion
SOYBEAN,long,2010-06-16,2010-06-29,957.750000,947.250000,-0.010963,13,reversion
SOYBEAN,long,2010-07-07,2010-07-26,993.000000,998.250000,0.005287,19,reversion
SOYBEAN,long,2010-07-30,2010-08-16,1052.500000,1034.000000,-0.017577,17,reversion
SOYBEAN,long,2010-09-17,2010-10-01,1069.000000,1057.000000,-0.011225,14,reversion
SOYBEAN,long,2010-10-08,2010-11-16,1135.000000,1219.750000,0.074670,39,reversion
SOYBEAN,long,2010-12-13,2011-01-11,1302.500000,1350.500000,0.036852,29,reversion
SOYBEAN,long,2011-01-12,2011-02-14,1409.000000,1402.750000,-0.004436,33,reversion
SOYBEAN,short,2011-02-15,2011-03-03,1368.000000,1405.500000,-0.027412,16,reversion
SOYBEAN,short,2011-03-15,2011-03-18,1270.000000,1362.500000,-0.072835,3,stop
SOYBEAN,long,2011-03-31,2011-04-12,1410.250000,1329.750000,-0.057082,12,stop
SOYBEAN,short,2011-05-05,2011-05-18,1319.750000,1379.500000,-0.045274,13,reversion
SOYBEAN,long,2011-06-01,2011-06-14,1386.250000,1368.000000,-0.013165,13,reversion
SOYBEAN,short,2011-06-16,2011-07-07,1350.500000,1345.500000,0.003702,21,reversion
SOYBEAN,long,2011-07-13,2011-07-29,1387.000000,1354.250000,-0.023612,16,reversion
SOYBEAN,short,2011-08-04,2011-08-19,1339.250000,1359.750000,-0.015307,15,reversion
SOYBEAN,long,2011-08-23,2011-09-12,1389.500000,1387.500000,-0.001439,20,reversion
SOYBEAN,short,2011-09-16,2011-10-12,1355.500000,1239.500000,0.085577,26,reversion
SOYBEAN,short,2011-11-09,2011-12-19,1175.750000,1137.000000,0.032958,40,reversion
SOYBEAN,long,2011-12-21,2012-01-12,1153.750000,1178.500000,0.021452,22,reversion
SOYBEAN,long,2012-02-03,2012-04-18,1232.500000,1407.750000,0.142191,75,reversion
SOYBEAN,long,2012-04-20,2012-05-08,1446.750000,1437.750000,-0.006221,18,reversion
SOYBEAN,short,2012-05-11,2012-06-07,1404.000000,1428.000000,-0.017094,27,reversion
SOYBEAN,long,2012-06-20,2012-08-06,1446.500000,1607.500000,0.111303,47,reversion
SOYBEAN,short,2012-08-07,2012-08-10,1605.250000,1709.500000,-0.064943,3,stop
SOYBEAN,long,2012-08-21,2012-09-10,1753.500000,1713.000000,-0.023097,20,reversion
SOYBEAN,short,2012-09-17,2012-10-23,1669.000000,1553.250000,0.069353,36,reversion
SOYBEAN,short,2012-11-09,2012-11-27,1452.000000,1449.250000,0.001894,18,reversion
SOYBEAN,long,2012-12-14,2012-12-19,1496.000000,1437.000000,-0.039439,5,stop
SOYBEAN,short,2013-01-02,2013-01-11,1405.500000,1424.750000,-0.013696,9,reversion
SOYBEAN,long,2013-01-30,2013-02-11,1478.750000,1431.500000,-0.031953,12,reversion
SOYBEAN,short,2013-02-14,2013-02-19,1418.000000,1470.250000,-0.036848,5,stop
SOYBEAN,long,2013-03-05,2013-03-14,1496.500000,1457.250000,-0.026228,9,reversion
SOYBEAN,short,2013-03-18,2013-04-12,1409.500000,1413.000000,-0.002483,25,reversion
SOYBEAN,long,2013-04-26,2013-05-15,1430.750000,1412.750000,-0.012581,19,reversion
SOYBEAN,long,2013-06-03,2013-06-20,1532.500000,1497.500000,-0.022838,17,reversion
SOYBEAN,long,2013-06-27,2013-07-12,1548.500000,1563.250000,0.009525,15,reversion
SOYBEAN,short,2013-07-15,2013-08-26,1453.750000,1427.750000,0.017885,42,reversion
SOYBEAN,long,2013-08-28,2013-09-16,1433.000000,1348.250000,-0.059142,19,stop
SOYBEAN,short,2013-09-20,2013-10-21,1315.250000,1303.250000,0.009124,31,reversion
SOYBEAN,short,2013-11-01,2013-11-08,1266.000000,1306.000000,-0.031596,7,stop
SOYBEAN,long,2013-11-12,2013-11-15,1319.250000,1280.500000,-0.029373,3,stop
SOYBEAN,long,2013-11-25,2013-12-26,1329.250000,1318.750000,-0.007899,31,reversion
SOYBEAN,short,2013-12-31,2014-01-14,1312.500000,1339.000000,-0.020190,14,reversion
SOYBEAN,short,2014-01-21,2014-02-04,1280.500000,1313.250000,-0.025576,14,reversion
SOYBEAN,long,2014-02-13,2014-03-12,1344.250000,1381.750000,0.027897,27,reversion
SOYBEAN,long,2014-03-31,2014-05-06,1464.000000,1464.000000,0.000000,36,reversion
SOYBEAN,short,2014-05-07,2014-05-09,1451.000000,1501.000000,-0.034459,2,stop
SOYBEAN,short,2014-06-05,2014-06-26,1460.500000,1437.000000,0.016090,21,reversion
SOYBEAN,short,2014-07-02,2014-08-06,1392.500000,1237.000000,0.111670,35,reversion
SOYBEAN,long,2014-08-11,2014-08-14,1314.750000,1224.500000,-0.068644,3,stop
SOYBEAN,short,2014-08-15,2014-10-06,1102.500000,942.250000,0.145351,52,reversion
SOYBEAN,long,2014-10-23,2014-11-19,993.250000,1004.750000,0.011578,27,reversion
SOYBEAN,short,2014-12-02,2014-12-09,995.750000,1049.250000,-0.053728,7,stop
SOYBEAN,short,2015-01-02,2015-01-06,1002.500000,1051.000000,-0.048379,4,stop
SOYBEAN,long,2015-01-07,2015-01-12,1052.750000,1013.500000,-0.037283,5,stop
SOYBEAN,short,2015-01-13,2015-02-03,1000.000000,987.000000,0.013000,21,reversion
SOYBEAN,long,2015-02-17,2015-03-04,1007.750000,989.000000,-0.018606,15,reversion
SOYBEAN,short,2015-03-13,2015-04-01,968.250000,989.750000,-0.022205,19,reversion
SOYBEAN,short,2015-04-09,2015-04-23,953.500000,978.250000,-0.025957,14,reversion
SOYBEAN,long,2015-05-05,2015-05-12,993.500000,967.000000,-0.026673,7,reversion
SOYBEAN,short,2015-05-14,2015-06-04,963.000000,946.500000,0.017134,21,reversion
SOYBEAN,long,2015-06-16,2015-07-24,957.500000,991.250000,0.035248,38,reversion
SOYBEAN,short,2015-07-27,2015-08-07,961.250000,1009.000000,-0.049675,11,reversion
SOYBEAN,short,2015-08-12,2015-09-25,951.000000,889.250000,0.064932,44,reversion
SOYBEAN,long,2015-09-30,2015-10-26,892.000000,885.000000,-0.007848,26,reversion
SOYBEAN,short,2015-11-02,2015-11-25,877.750000,875.250000,0.002848,23,reversion
SOYBEAN,long,2015-12-01,2015-12-11,889.250000,870.750000,-0.020804,10,reversion
SOYBEAN,long,2016-01-13,2016-01-20,899.000000,874.000000,-0.027809,7,stop
SOYBEAN,short,2016-02-05,2016-02-17,867.500000,882.500000,-0.017291,12,reversion
SOYBEAN,short,2016-02-25,2016-03-08,859.000000,877.500000,-0.021537,12,stop
SOYBEAN,long,2016-03-11,2016-04-05,888.000000,904.750000,0.018863,25,reversion
SOYBEAN,long,2016-04-11,2016-05-24,928.250000,1054.750000,0.136278,43,reversion
SOYBEAN,long,2016-05-25,2016-06-21,1085.500000,1133.250000,0.043989,27,reversion
SOYBEAN,short,2016-07-07,2016-07-13,1054.250000,1128.000000,-0.069955,6,stop
SOYBEAN,short,2016-07-19,2016-08-15,1044.000000,1023.750000,0.019397,27,reversion
SOYBEAN,long,2016-08-22,2016-08-25,1035.250000,998.250000,-0.035740,3,reversion
SOYBEAN,short,2016-08-29,2016-09-09,983.250000,997.250000,-0.014238,11,reversion
SOYBEAN,short,2016-09-15,2016-09-20,950.500000,989.750000,-0.041294,5,stop
SOYBEAN,short,2016-09-26,2016-10-17,945.250000,978.250000,-0.034911,21,reversion
SOYBEAN,long,2016-10-19,2016-11-14,981.500000,971.000000,-0.010698,26,reversion
SOYBEAN,long,2016-11-21,2016-12-08,1020.250000,1027.000000,0.006616,17,reversion
SOYBEAN,short,2016-12-20,2017-01-12,1005.250000,1032.000000,-0.026610,23,reversion
SOYBEAN,long,2017-01-13,2017-01-30,1042.500000,1022.750000,-0.018945,17,reversion
SOYBEAN,short,2017-02-23,2017-04-24,1011.500000,961.250000,0.049679,60,reversion
SOYBEAN,long,2017-05-03,2017-05-18,965.500000,944.750000,-0.021491,15,reversion
SOYBEAN,short,2017-05-25,2017-06-09,939.500000,941.500000,-0.002129,15,reversion
SOYBEAN,short,2017-06-22,2017-06-30,904.000000,942.250000,-0.042312,8,stop
SOYBEAN,long,2017-07-03,2017-08-01,964.750000,959.500000,-0.005442,29,reversion
SOYBEAN,short,2017-08-03,2017-08-24,950.500000,941.250000,0.009732,21,reversion
SOYBEAN,long,2017-09-06,2017-09-28,964.500000,959.500000,-0.005184,22,reversion
SOYBEAN,long,2017-10-12,2017-10-26,992.000000,971.250000,-0.020917,14,reversion
SOYBEAN,short,2017-11-13,2017-11-17,963.500000,990.500000,-0.028023,4,stop
